#NASA wall-mounted hump experimental data
# variables="x/c","y/c","u/Uinf","v/Uinf","uu/Uinf^2","vv/Uinf^2","uv/Uinf^2"
# zone t="exp, x/c=0.9"
 8.994275928E-01 1.616123021E-01 1.120033979E+00 -1.261594743E-01 8.855023771E-04 2.504986012E-03 -3.570032277E-05
 8.994275928E-01 1.591318399E-01 1.118026137E+00 -1.243647411E-01 9.592936258E-04 2.733888570E-03 -1.391426340E-04
 8.994275928E-01 1.566513628E-01 1.116037965E+00 -1.225152612E-01 1.123019494E-03 2.998184180E-03 -2.415007330E-04
 8.994275928E-01 1.541708857E-01 1.114073157E+00 -1.224193424E-01 1.267892309E-03 3.246747423E-03 -3.274332557E-04
 8.994275928E-01 1.516904235E-01 1.112686276E+00 -1.232061908E-01 1.331394305E-03 3.487982322E-03 -4.122681858E-04
 8.994275928E-01 1.492099464E-01 1.111374259E+00 -1.227736771E-01 1.405647607E-03 3.749533789E-03 -5.214900011E-04
 8.994275928E-01 1.467294693E-01 1.108426094E+00 -1.207639277E-01 1.598047093E-03 4.019864369E-03 -6.510775420E-04
 8.994275928E-01 1.444398016E-01 1.104178190E+00 -1.193324253E-01 1.954099629E-03 4.326852039E-03 -7.900339551E-04
 8.994275928E-01 1.419593394E-01 1.100580215E+00 -1.189034134E-01 2.469700761E-03 4.683479201E-03 -9.802049026E-04
 8.994275928E-01 1.394788623E-01 1.095855355E+00 -1.189958677E-01 3.090241924E-03 5.045507569E-03 -1.233944553E-03
 8.994275928E-01 1.369983852E-01 1.089005113E+00 -1.191888377E-01 3.786559682E-03 5.470444914E-03 -1.557364129E-03
 8.994275928E-01 1.345179081E-01 1.081145406E+00 -1.197089106E-01 4.531626590E-03 6.020222791E-03 -1.988336677E-03
 8.994275928E-01 1.320374459E-01 1.073971510E+00 -1.201161221E-01 5.308752880E-03 6.543368567E-03 -2.510873368E-03
 8.994275928E-01 1.295569688E-01 1.067293048E+00 -1.198517382E-01 6.336037070E-03 6.879867520E-03 -3.050664905E-03
 8.994275928E-01 1.270765066E-01 1.060010552E+00 -1.193109825E-01 7.891636342E-03 7.148921490E-03 -3.593249712E-03
 8.994275928E-01 1.247868314E-01 1.051300287E+00 -1.187587604E-01 9.872389026E-03 7.637424394E-03 -4.276058171E-03
 8.994275928E-01 1.223063618E-01 1.041002274E+00 -1.191000044E-01 1.191298757E-02 8.494352922E-03 -5.163690075E-03
 8.994275928E-01 1.198258922E-01 1.027295470E+00 -1.204917356E-01 1.405229326E-02 9.583419189E-03 -6.139469799E-03
 8.994275928E-01 1.173454225E-01 1.008510232E+00 -1.209284663E-01 1.690773480E-02 1.073120628E-02 -7.297961041E-03
 8.994275928E-01 1.148649380E-01 9.845353365E-01 -1.199050322E-01 2.085169032E-02 1.189385727E-02 -8.939372376E-03
 8.994275928E-01 1.123844683E-01 9.599520564E-01 -1.192036942E-01 2.550556511E-02 1.313248742E-02 -1.100858022E-02
 8.994275928E-01 1.099039987E-01 9.339805841E-01 -1.186749116E-01 2.999133430E-02 1.448456198E-02 -1.298345253E-02
 8.994275928E-01 1.074235290E-01 9.068170786E-01 -1.165238172E-01 3.351226076E-02 1.580961421E-02 -1.436306350E-02
 8.994275928E-01 1.049430594E-01 8.775953650E-01 -1.144812182E-01 3.596277907E-02 1.710035652E-02 -1.517954189E-02
 8.994275928E-01 1.026533842E-01 8.442474604E-01 -1.112686172E-01 3.800965473E-02 1.874336228E-02 -1.605838165E-02
 8.994275928E-01 1.001729146E-01 7.973498106E-01 -1.054017618E-01 4.034484923E-02 2.093207464E-02 -1.742597669E-02
 8.994275928E-01 9.769244492E-02 7.446420789E-01 -1.001754627E-01 4.304249585E-02 2.306849882E-02 -1.891519688E-02
 8.994275928E-01 9.521197528E-02 6.930033565E-01 -9.686401486E-02 4.608987272E-02 2.458551899E-02 -2.011638694E-02
 8.994275928E-01 9.273150563E-02 6.440863013E-01 -9.390257299E-02 4.914550856E-02 2.556191944E-02 -2.111542411E-02
 8.994275928E-01 9.025102109E-02 5.961585641E-01 -9.155413508E-02 5.145297572E-02 2.628353052E-02 -2.198878303E-02
 8.994275928E-01 8.777055144E-02 5.515489578E-01 -9.004551917E-02 5.268603563E-02 2.705513127E-02 -2.245431766E-02
 8.994275928E-01 8.529008180E-02 5.079089999E-01 -8.637150377E-02 5.277968198E-02 2.809511684E-02 -2.238063142E-02
 8.994275928E-01 8.300042152E-02 4.676650167E-01 -8.014598489E-02 5.176416785E-02 2.916034311E-02 -2.189744823E-02
 8.994275928E-01 8.051995188E-02 4.234722853E-01 -7.036592066E-02 4.999174923E-02 2.972827666E-02 -2.107021585E-02
 8.994275928E-01 7.803946733E-02 3.826412857E-01 -5.971165001E-02 4.836310074E-02 2.979081124E-02 -2.025172859E-02
 8.994275928E-01 7.555899769E-02 3.445238471E-01 -4.965997115E-02 4.727634043E-02 2.970343828E-02 -1.962380484E-02
 8.994275928E-01 7.307852805E-02 3.082407713E-01 -4.152378440E-02 4.597458988E-02 2.972461842E-02 -1.902526245E-02
 8.994275928E-01 7.059805840E-02 2.701643407E-01 -3.492439538E-02 4.409647360E-02 2.987899072E-02 -1.856805384E-02
 8.994275928E-01 6.811758131E-02 2.294393927E-01 -2.968982793E-02 4.214414582E-02 2.977882698E-02 -1.811263710E-02
 8.994275928E-01 6.563711166E-02 1.919815838E-01 -2.712144516E-02 4.061726108E-02 2.912849933E-02 -1.742946170E-02
 8.994275928E-01 6.334744394E-02 1.591420174E-01 -2.634410374E-02 3.970753029E-02 2.806518227E-02 -1.682571508E-02
 8.994275928E-01 6.086697429E-02 1.240901425E-01 -2.403468266E-02 3.956642374E-02 2.670271881E-02 -1.644704118E-02
 8.994275928E-01 5.838649720E-02 9.007543325E-02 -1.874664798E-02 4.020494968E-02 2.503859811E-02 -1.600810885E-02
