#NASA wall-mounted hump experimental data
# variables="x/c","y/c","u/Uinf","v/Uinf","uu/Uinf^2","vv/Uinf^2","uv/Uinf^2"
# zone t="exp, x/c=1.2"
 1.200971961E+00 1.656192243E-01 1.076534510E+00 -1.042963862E-01 1.203382155E-03 1.747523434E-03 -4.920152714E-04
 1.200971961E+00 1.633295566E-01 1.078633189E+00 -1.057982892E-01 1.125344075E-03 1.779402839E-03 -5.133157247E-04
 1.200971961E+00 1.608490944E-01 1.077512860E+00 -1.061800867E-01 1.053999527E-03 1.896218513E-03 -5.440124660E-04
 1.200971961E+00 1.585594118E-01 1.075299621E+00 -1.056048274E-01 1.083143405E-03 2.099200618E-03 -6.273873150E-04
 1.200971961E+00 1.560789347E-01 1.073233485E+00 -1.059930623E-01 1.247902517E-03 2.342531458E-03 -7.972359890E-04
 1.200971961E+00 1.537892818E-01 1.071204185E+00 -1.072265059E-01 1.487789443E-03 2.584115835E-03 -1.012512948E-03
 1.200971961E+00 1.513088048E-01 1.068356872E+00 -1.090100855E-01 1.697868225E-03 2.811886370E-03 -1.183325541E-03
 1.200971961E+00 1.490191370E-01 1.065318704E+00 -1.100358963E-01 1.826185267E-03 3.056871239E-03 -1.267235843E-03
 1.200971961E+00 1.465386748E-01 1.061355114E+00 -1.101821065E-01 1.906202058E-03 3.379320260E-03 -1.326596248E-03
 1.200971961E+00 1.442489922E-01 1.057388663E+00 -1.093525141E-01 2.008125186E-03 3.766436363E-03 -1.419063425E-03
 1.200971961E+00 1.417685300E-01 1.054006219E+00 -1.091369390E-01 2.173042158E-03 4.062744323E-03 -1.504103071E-03
 1.200971961E+00 1.394788623E-01 1.050877929E+00 -1.103506982E-01 2.389495261E-03 4.152588546E-03 -1.527759945E-03
 1.200971961E+00 1.369983852E-01 1.046330094E+00 -1.120411232E-01 2.612266457E-03 4.150887951E-03 -1.503831474E-03
 1.200971961E+00 1.347087175E-01 1.040871143E+00 -1.131562665E-01 2.842595801E-03 4.204622470E-03 -1.489170245E-03
 1.200971961E+00 1.322282553E-01 1.034515262E+00 -1.144245937E-01 3.155430313E-03 4.289583303E-03 -1.522400533E-03
 1.200971961E+00 1.299385726E-01 1.028360486E+00 -1.152864769E-01 3.576392541E-03 4.374773707E-03 -1.583558624E-03
 1.200971961E+00 1.274581105E-01 1.021001339E+00 -1.149917096E-01 4.105157219E-03 4.572180100E-03 -1.682167756E-03
 1.200971961E+00 1.251684427E-01 1.013682365E+00 -1.138041317E-01 4.790744279E-03 5.005516578E-03 -1.894582063E-03
 1.200971961E+00 1.226879731E-01 1.004373670E+00 -1.135085598E-01 5.572220776E-03 5.623997655E-03 -2.208440099E-03
 1.200971961E+00 1.203983054E-01 9.943575263E-01 -1.146527976E-01 6.305286195E-03 6.232929416E-03 -2.502467483E-03
 1.200971961E+00 1.179178357E-01 9.824302793E-01 -1.168540195E-01 7.051667664E-03 6.672709249E-03 -2.700432669E-03
 1.200971961E+00 1.156281680E-01 9.718243480E-01 -1.188031808E-01 7.995230146E-03 6.910146214E-03 -2.772357780E-03
 1.200971961E+00 1.131476909E-01 9.597131014E-01 -1.203753203E-01 9.173142724E-03 7.049103733E-03 -2.769895596E-03
 1.200971961E+00 1.108580306E-01 9.486503601E-01 -1.205153167E-01 1.064587943E-02 7.318376563E-03 -2.944847103E-03
 1.200971961E+00 1.083775535E-01 9.364444613E-01 -1.199582443E-01 1.255844254E-02 7.932521403E-03 -3.587391926E-03
 1.200971961E+00 1.060878858E-01 9.240934253E-01 -1.185858324E-01 1.490943413E-02 8.900982328E-03 -4.682679195E-03
 1.200971961E+00 1.036074162E-01 9.089708924E-01 -1.187579483E-01 1.750043593E-02 9.997487068E-03 -5.906816106E-03
 1.200971961E+00 1.013177484E-01 8.941108584E-01 -1.187664121E-01 2.020177990E-02 1.087588910E-02 -7.009163033E-03
 1.200971961E+00 9.883727878E-02 8.787710667E-01 -1.192951202E-01 2.311569266E-02 1.137247030E-02 -7.954811677E-03
